,Unnamed: 0,id,x,y,z,first_timestamp,last_timestamp,latitude,longitude,first_unix_timestamp,last_unix_timestamp,x_3011,y_3011,xy_3011,nearby_parking_ids,closest_parking_id,all_close_parking_id,closest_parking_geom
87,87,237,1226.6841,688.1374,24.653452,623394420749929,623395585124929,59.31162187085952,18.030457512635557,1682337432.2128007,1682337433.3771758,151734.71120137034,6577383.4787879735,"[151734.71120137034, 6577383.4787879735]","[13097, 13098]",13097,"[{13097: [3.451593719909888], 13098: [3.451593719909888]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
88,88,239,1217.7378,694.1295,24.722605,623394753428523,623395917803523,59.31167568552376,18.030300470095284,1682337432.5454793,1682337433.7098544,151725.76409907796,6577389.469690321,"[151725.76409907796, 6577389.469690321]","[13097, 13098]",13097,"[{13097: [14.20728245576893], 13098: [14.20728245576893]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
89,89,240,1221.3204,683.3479,24.55172,623395086107065,623397082178523,59.31157889287292,18.03036331142493,1682337432.878158,1682337434.8742294,151729.34814252556,6577378.688569851,"[151729.34814252556, 6577378.688569851]","[13097, 13097, 13098, 13098]",13097,"[{13097: [4.913032224455351], 13098: [4.913032224455351]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
90,90,252,1212.6343,669.64355,24.410341,623398246553523,623399244589252,59.31145589914779,18.030210726934104,1682337436.0386045,1682337437.0366402,151720.6638771467,6577364.983056848,"[151720.6638771467, 6577364.983056848]","[13097, 13097, 13097, 13098, 13098, 13098]",13097,"[{13097: [3.740754477885651], 13098: [3.740754477885651]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
91,91,259,1200.2714,666.17487,24.372614,623399577267794,623401273928523,59.31142479741065,18.029993644845803,1682337437.3693187,1682337439.0659792,151708.30144141015,6577361.512721703,"[151708.30144141015, 6577361.512721703]","[13097, 13097, 13097, 13098, 13098, 13098]",13097,"[{13097: [11.613626960077951], 13098: [11.613626960077951]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
92,92,264,1199.5035,644.2955,23.953255,623402804249929,623404134895801,59.31122839681201,18.029980040951745,1682337440.5963008,1682337441.9269466,151707.53647055,6577339.633248702,"[151707.53647055, 6577339.633248702]","[13097, 13097, 13098, 13098]",13097,"[{13097: [0.786783370447656], 13098: [0.786783370447656]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
93,93,269,1194.8058,653.4908,24.328865,623403802285658,623404301165601,59.311310952824975,18.029897612008003,1682337441.5943365,1682337442.0932164,151702.8375394677,6577348.827919871,"[151702.8375394677, 6577348.827919871]","[13097, 13097, 13098, 13098]",13097,"[{13097: [8.459921007602198], 13098: [8.459921007602198]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
94,94,268,1197.5814,648.7235,24.04838,623403635946387,623404633773690,59.3112681507329,18.029946318253675,1682337441.427997,1682337442.4258246,151705.61377772503,6577344.060991417,"[151705.61377772503, 6577344.060991417]","[13097, 13097, 13098, 13098]",13097,"[{13097: [3.392632987094519], 13098: [3.392632987094519]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
95,95,271,1187.1721,648.7573,23.621437,623404301165601,623404800112960,59.31126848350309,18.029763557144133,1682337442.0932164,1682337442.5921638,151695.2044731058,6577344.09339785,"[151695.2044731058, 6577344.09339785]","[13097, 13098]",13097,"[{13097: [11.779182769326848], 13098: [11.779182769326848]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
96,96,260,1198.4779,650.24835,24.087357,623401273928523,623404800112960,59.31128183619054,18.02996206700872,1682337439.0659792,1682337442.5921638,151706.51007359097,6577345.585961453,"[151706.51007359097, 6577345.585961453]","[13097, 13097, 13098, 13098]",13097,"[{13097: [3.5793168329278227], 13098: [3.5793168329278227]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
97,97,270,1190.5898,648.8122,24.12812,623404134895801,623405631591490,59.3112689667078,18.02982356371831,1682337441.9269466,1682337443.4236424,151698.62216578674,6577344.148755402,"[151698.62216578674, 6577344.148755402]","[13097, 13098]",13097,"[{13097: [9.064881881365068], 13098: [9.064881881365068]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
98,98,272,1194.9923,646.2654,24.110897,623404800112960,623405797930813,59.311246092631166,18.029900846537167,1682337442.5921638,1682337443.5899816,151703.0250067848,6577341.602544774,"[151703.0250067848, 6577341.602544774]","[13097, 13097, 13098, 13098]",13097,"[{13097: [4.011113279901822], 13098: [4.011113279901822]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
99,99,284,1189.8986,638.0434,23.992262,623406795966490,623407461323625,59.31117230123273,18.02981136868718,1682337444.5880172,1682337445.2533746,151697.93240747467,6577333.379862771,"[151697.93240747467, 6577333.379862771]","[13097, 13098]",13097,"[{13097: [3.2132996188300087], 13098: [3.2132996188300087]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
103,103,296,1171.7008,623.3911,23.906654,623409623659556,623411287052421,59.31104082393684,18.02949178226201,1682337447.4157104,1682337449.0791032,151679.7365689158,6577318.725126378,"[151679.7365689158, 6577318.725126378]","[13058, 13058, 13059, 13059, 13097, 13098]",13097,"[{13058: [17.00265309661209], 13059: [17.00265309661209], 13097: [9.122015167701331], 13098: [9.122015167701331]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
104,104,301,1178.754,619.45575,23.741297,623410788034556,623411952409556,59.311005478187816,18.029615596539507,1682337448.5800853,1682337449.7444603,151686.79029582988,6577314.7907206025,"[151686.79029582988, 6577314.7907206025]","[13058, 13058, 13059, 13059, 13097, 13098]",13097,"[{13058: [15.422018445331497], 13059: [15.422018445331497], 13097: [1.1116073465846334], 13098: [1.1116073465846334]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
105,105,309,1168.7429,604.89954,23.712505,623414148088150,623414813445285,59.31087484041764,18.029439749285324,1682337451.940139,1682337452.6054962,151676.781144477,6577300.233170221,"[151676.781144477, 6577300.233170221]","[13058, 13058, 13059, 13059, 13097, 13098]",13058,"[{13058: [0.49684629895895505], 13059: [0.49684629895895505], 13097: [2.358415199667583], 13098: [2.358415199667583]}]","[[151678.53371, 6577301.765075], [151677.727599, 6577300.671423], [151635.23351, 6577243.288755]]"
106,106,313,1156.5652,603.8502,23.955992,623415312463150,623416476838150,59.31086545438272,18.02922593615825,1682337453.104514,1682337454.268889,151664.6035848531,6577299.182199904,"[151664.6035848531, 6577299.182199904]","[13058, 13058, 13059, 13059, 13097, 13098]",13058,"[{13058: [9.658038893189337], 13059: [9.658038893189337], 13097: [14.190545954448394], 13098: [14.190545954448394]}]","[[151678.53371, 6577301.765075], [151677.727599, 6577300.671423], [151635.23351, 6577243.288755]]"
107,107,317,1159.5365,603.51715,24.191662,623415811481015,623417142195285,59.31086245657995,18.029278102357715,1682337453.6035318,1682337454.934246,151667.5749294664,6577298.849547688,"[151667.5749294664, 6577298.849547688]","[13058, 13058, 13059, 13059, 13097, 13098]",13058,"[{13058: [7.072131306091665], 13059: [7.072131306091665], 13097: [11.364547849026955], 13098: [11.364547849026955]}]","[[151678.53371, 6577301.765075], [151677.727599, 6577300.671423], [151635.23351, 6577243.288755]]"
108,108,319,1160.963,597.54865,23.974571,623416643177421,623417474873827,59.31080887570737,18.02930311577584,1682337454.4352283,1682337455.2669246,151669.00222852034,6577292.881238612,"[151669.00222852034, 6577292.881238612]","[13058, 13058, 13059, 13059, 13097, 13098]",13058,"[{13058: [2.373392506585615], 13059: [2.373392506585615], 13097: [13.060546180756472], 13098: [13.060546180756472]}]","[[151678.53371, 6577301.765075], [151677.727599, 6577300.671423], [151635.23351, 6577243.288755]]"
109,109,323,1155.055,589.8729,23.993124,623418140231015,623418972075921,59.31073998959789,18.02919934643897,1682337455.932282,1682337456.7641268,151663.09525607078,6577285.204697602,"[151663.09525607078, 6577285.204697602]",[13400],13400,,"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
110,110,325,1153.5857,588.5638,24.120558,623418972075921,623419637433056,59.31072824231621,18.029173542615727,1682337456.7641268,1682337457.429484,151661.6261313155,6577283.895400889,"[151661.6261313155, 6577283.895400889]",[13400],13400,,"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
111,111,330,1146.8854,587.46344,24.131319,623419803772327,623420302716490,59.31071838303278,18.029055898117065,1682337457.595823,1682337458.094767,151654.92597857048,6577282.794143869,"[151654.92597857048, 6577282.794143869]",[13400],13400,,"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
112,112,332,1149.3043,581.2266,23.901436,623420136450921,623420967998827,59.310662390718505,18.02909833410757,1682337457.9285018,1682337458.7600496,151657.34571355587,6577276.557627647,"[151657.34571355587, 6577276.557627647]","[13400, 13400]",13400,[{13400: [5.6296222396694455]}],"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
113,113,327,1139.8535,580.44354,23.814104,623419471093785,623421467016692,59.31065538707383,18.02893240049736,1682337457.2631447,1682337459.2590675,151647.89501830895,6577275.773302405,"[151647.89501830895, 6577275.773302405]","[13400, 13400]",13400,[{13400: [8.559245056573111]}],"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
114,114,336,1143.0153,569.0586,23.705103,623421633356015,623422631391692,59.31055318025103,18.02898785259967,1682337459.425407,1682337460.4234426,151651.058342507,6577264.388785599,"[151651.058342507, 6577264.388785599]","[13400, 13400]",13400,[{13400: [0.758097016577256]}],"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
115,115,347,1110.5854,531.9141,23.714605,623430981547914,623432478677421,59.310219834596914,18.028418285691554,1682337468.773599,1682337470.2707283,151618.6334149898,6577227.239943713,"[151618.6334149898, 6577227.239943713]","[12627, 12627, 12627, 13056, 13056, 13056, 13057, 13057, 13057]",13056,"[{12627: [4.061012357271407], 13056: [3.5497403365502156], 13057: [3.5497403365502156]}]","[[151635.219619, 6577243.269942], [151627.19817, 6577232.358338], [151621.224194, 6577224.564872], [151620.128939, 6577223.334176]]"
116,116,346,1116.2751,534.20233,23.762953,623430482453059,623433143222495,59.3102403601853,18.028518191348887,1682337468.274504,1682337470.9352734,151624.32280869756,6577229.528935441,"[151624.32280869756, 6577229.528935441]","[12627, 12627, 12627, 13056, 13056, 13056, 13056, 13057, 13057, 13057, 13057, 13058, 13059]",13056,"[{12627: [5.783230421805072], 13056: [0.3949534775819217], 13057: [0.3949534775819217], 13058: [17.560638860879934], 13059: [17.560638860879934]}]","[[151635.219619, 6577243.269942], [151627.19817, 6577232.358338], [151621.224194, 6577224.564872], [151620.128939, 6577223.334176]]"
117,117,345,1119.525,528.09985,23.3551,623430116428410,623433970829528,59.310185571941,18.028575218143075,1682337467.9084792,1682337471.7628803,151627.57352569705,6577223.426890475,"[151627.57352569705, 6577223.426890475]","[12627, 12627, 12627, 13056, 13056, 13056, 13057, 13057, 13057]",13056,"[{12627: [6.083474349824336], 13056: [5.87980804954968], 13057: [5.87980804954968]}]","[[151635.219619, 6577243.269942], [151627.19817, 6577232.358338], [151621.224194, 6577224.564872], [151620.128939, 6577223.334176]]"
118,118,354,1141.232,563.0448,23.437368,623439830401057,623441826714139,59.31049920146781,18.02895651121261,1682337477.6224518,1682337479.6187649,151649.2758475954,6577258.374746806,"[151649.2758475954, 6577258.374746806]","[13400, 13400]",13400,[{13400: [3.6109068935747515]}],"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
119,119,355,1146.5088,562.65344,24.109114,623442658641692,623443490486650,59.31049567409975,18.029049154467117,1682337480.4506924,1682337481.2825377,151654.55270003417,6577257.9840932395,"[151654.55270003417, 6577257.9840932395]","[13400, 13400]",13400,[{13400: [7.37786236575188]}],"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
120,120,358,1154.4312,580.60406,23.55788,623443823165192,623445154023690,59.31065678844394,18.02918834473408,1682337481.615216,1682337482.9460745,151662.4726969428,6577275.935774014,"[151662.4726969428, 6577275.935774014]",[13400],13400,,"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
121,121,360,1157.913,583.7263,23.610022,623444987684367,623445653041502,59.310684806084886,18.029249492070527,1682337482.779735,1682337483.4450924,151665.9540789793,6577279.058480169,"[151665.9540789793, 6577279.058480169]",[13400],13400,,"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
122,122,362,1160.5396,585.82263,23.637062,623445653041502,623446351666502,59.31070361684102,18.02929561906897,1682337483.4450924,1682337484.1437173,151668.58039835302,6577281.155161827,"[151668.58039835302, 6577281.155161827]",[13400],13400,,"[[151655.255546, 6577271.330406], [151648.218094, 6577261.827254]]"
123,123,363,1165.3298,595.47656,23.292025,623446518005825,623447016879515,59.31079026332757,18.029379773665983,1682337484.3100567,1682337484.8089304,151673.3693059621,6577290.809733203,"[151673.3693059621, 6577290.809733203]","[13058, 13058, 13059, 13059, 13097, 13098]",13058,"[{13058: [2.368981982227382], 13059: [2.368981982227382], 13097: [12.142418990801074], 13098: [12.142418990801074]}]","[[151678.53371, 6577301.765075], [151677.727599, 6577300.671423], [151635.23351, 6577243.288755]]"
124,124,365,1168.5481,597.33356,23.580965,623447016879515,623447515672914,59.31080692402759,18.029436288218616,1682337484.8089304,1682337485.3077238,151676.5873573818,6577292.667164074,"[151676.5873573818, 6577292.667164074]","[13058, 13058, 13059, 13059, 13097, 13098]",13058,"[{13058: [3.8498631529618295], 13059: [3.8498631529618295], 13097: [9.332411649061093], 13098: [9.332411649061093]}]","[[151678.53371, 6577301.765075], [151677.727599, 6577300.671423], [151635.23351, 6577243.288755]]"
125,125,364,1168.903,595.0677,23.56013,623447016879515,623447848351508,59.310786583281775,18.02944250703745,1682337484.8089304,1682337485.6404023,151676.9425607299,6577290.401351568,"[151676.9425607299, 6577290.401351568]","[13058, 13058, 13059, 13059, 13097, 13098]",13058,"[{13058: [5.483686247431113], 13059: [5.483686247431113], 13097: [11.502211869504897], 13098: [11.502211869504897]}]","[[151678.53371, 6577301.765075], [151677.727599, 6577300.671423], [151635.23351, 6577243.288755]]"
126,126,371,1182.7017,619.70337,23.246376,623449678083643,623450509780102,59.31100768995246,18.029684909106777,1682337487.4701345,1682337488.301831,151690.73796271463,6577315.038869109,"[151690.73796271463, 6577315.038869109]","[13058, 13058, 13059, 13059, 13097, 13098]",13097,"[{13058: [18.031566608893936], 13059: [18.031566608893936], 13097: [1.9140162946308106], 13098: [1.9140162946308106]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
128,128,378,1196.4419,639.41846,23.215658,623452671541344,623453570107792,59.311184626155125,18.02992625997196,1682337490.4635923,1682337491.3621583,151704.4755234451,6577334.755798779,"[151704.4755234451, 6577334.755798779]","[13097, 13098]",13097,"[{13097: [1.227733796189241], 13098: [1.227733796189241]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
129,129,386,1223.2535,678.8709,23.189554,623458227922914,623459558637237,59.31153869895988,18.030397226800595,1682337496.0199738,1682337497.350688,151731.28184191303,6577374.211828607,"[151731.28184191303, 6577374.211828607]","[13097, 13097, 13098, 13098]",13097,"[{13097: [0.6956210351494865], 13098: [0.6956210351494865]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
130,130,388,1235.4004,694.4187,22.67425,623460223994372,623462220065779,59.31167823031346,18.030610586574166,1682337498.016045,1682337500.012117,151743.4266605281,6577389.761254952,"[151743.4266605281, 6577389.761254952]","[13097, 13098]",13097,"[{13097: [0.18309316366355158], 13098: [0.18309316366355158]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
133,133,396,1260.0153,724.5294,22.208197,623465879530102,623467043828059,59.31194844993477,18.03104294345081,1682337503.671581,1682337504.8358788,151768.03752961382,6577419.875250632,"[151768.03752961382, 6577419.875250632]","[13097, 13098, 13399]",13097,"[{13097: [1.686033301271572], 13098: [1.686033301271572], 13399: [19.2840093407182]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
134,134,397,1266.4469,732.20776,22.150661,623467043828059,623468540803410,59.31201735642349,18.031155913522472,1682337504.8358788,1682337506.3328545,151774.46810171407,6577427.55447176,"[151774.46810171407, 6577427.55447176]","[13097, 13098, 13399, 13399]",13097,"[{13097: [2.2870026872756872], 13098: [2.2870026872756872], 13399: [9.435914355501922]}]","[[151778.155545, 6577436.381809], [151732.266403, 6577374.372858], [151722.480372, 6577361.148815], [151717.76448, 6577354.775962], [151711.344427, 6577346.10189], [151678.552389, 6577301.790352]]"
163,163,571,1135.4396,838.29565,22.414389,623585377595871,623587040668922,59.31297003905934,18.028856259491413,1682337623.1696467,1682337624.8327198,151643.4465976015,6577533.624823637,"[151643.4465976015, 6577533.624823637]","[14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206]",14173,"[{14173: [17.15386711225801], 14206: [17.15386711225801]}]","[[151663.763742, 6577568.67052], [151662.733255, 6577559.780795], [151661.374262, 6577548.05486], [151661.345157, 6577547.838781], [151660.564157, 6577542.753781], [151660.474449, 6577542.292948], [151660.348326, 6577541.840724], [151660.186589, 6577541.39998], [151658.072589, 6577536.27998], [151657.820375, 6577535.746565], [151657.516062, 6577535.241058], [151654.722062, 6577531.086058], [151654.57819, 6577530.88161], [151648.55019, 6577522.69061], [151648.442435, 6577522.548736], [151645.349435, 6577518.601736], [151645.076805, 6577518.278442], [151641.287805, 6577514.099442], [151640.831465, 6577513.648182], [151637.087465, 6577510.329182], [151636.805974, 6577510.094861], [151636.510466, 6577509.878488], [151635.360435, 6577509.090152], [151632.373404, 6577507.040817], [151632.057337, 6577506.838469], [151631.729027, 6577506.656659], [151626.671027, 6577504.062659], [151626.267717, 6577503.874708], [151625.851371, 6577503.717737], [151621.109371, 6577502.131737], [151620.468032, 6577501.956791], [151615.538032, 6577500.906791], [151615.397697, 6577500.878679], [151605.440697, 6577499.009679], [151605.322001, 6577498.988654], [151600.565266, 6577498.196185], [151571.672403, 6577491.235866], [151552.245199, 6577486.362587], [151552.165997, 6577486.343301], [151543.355101, 6577484.26227], [151541.064242, 6577483.250184]]"
164,164,572,1134.189,835.015,22.60174,623587539519648,623588038365360,59.31294059327733,18.02883428376581,1682337625.3315704,1682337625.8304162,151642.19643680216,6577530.344006181,"[151642.19643680216, 6577530.344006181]","[14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206]",14173,"[{14173: [19.132163055948613], 14206: [19.132163055948613]}]","[[151663.763742, 6577568.67052], [151662.733255, 6577559.780795], [151661.374262, 6577548.05486], [151661.345157, 6577547.838781], [151660.564157, 6577542.753781], [151660.474449, 6577542.292948], [151660.348326, 6577541.840724], [151660.186589, 6577541.39998], [151658.072589, 6577536.27998], [151657.820375, 6577535.746565], [151657.516062, 6577535.241058], [151654.722062, 6577531.086058], [151654.57819, 6577530.88161], [151648.55019, 6577522.69061], [151648.442435, 6577522.548736], [151645.349435, 6577518.601736], [151645.076805, 6577518.278442], [151641.287805, 6577514.099442], [151640.831465, 6577513.648182], [151637.087465, 6577510.329182], [151636.805974, 6577510.094861], [151636.510466, 6577509.878488], [151635.360435, 6577509.090152], [151632.373404, 6577507.040817], [151632.057337, 6577506.838469], [151631.729027, 6577506.656659], [151626.671027, 6577504.062659], [151626.267717, 6577503.874708], [151625.851371, 6577503.717737], [151621.109371, 6577502.131737], [151620.468032, 6577501.956791], [151615.538032, 6577500.906791], [151615.397697, 6577500.878679], [151605.440697, 6577499.009679], [151605.322001, 6577498.988654], [151600.565266, 6577498.196185], [151571.672403, 6577491.235866], [151552.245199, 6577486.362587], [151552.165997, 6577486.343301], [151543.355101, 6577484.26227], [151541.064242, 6577483.250184]]"
165,165,574,1106.9076,813.40015,22.319841,623589701758224,623592729472515,59.31274663735721,18.02835515632516,1682337627.493809,1682337630.5215232,151614.917930359,6577508.725503591,"[151614.917930359, 6577508.725503591]","[14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14173, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 14206, 15397, 15397, 15397, 15397, 15398, 15398, 15398, 15398]",15397,"[{14173: [21.288879339920076], 14206: [21.288879339920076], 15397: [3.547430624468908], 15398: [3.547430624468908]}]","[[151526.139, 6577492.788], [151532.973, 6577494.496], [151539.019, 6577496.073], [151548.875, 6577498.702], [151557.55, 6577500.805], [151569.115, 6577503.433], [151579.76, 6577506.062], [151591.589, 6577508.822], [151599.868, 6577510.793], [151605.52, 6577511.187], [151613.011, 6577512.239], [151616.165, 6577512.633]]"
166,166,580,1087.1229,809.7616,22.472383,623595423469678,623596088826813,59.312714026829845,18.028007753050478,1682337633.2155206,1682337633.8808775,151595.1337173291,6577505.084304804,"[151595.1337173291, 6577505.084304804]","[14173, 14173, 14173, 14206, 14206, 14206, 15397, 15397, 15397, 15397, 15397, 15398, 15398, 15398, 15398, 15398]",15397,"[{14173: [12.973443103519479], 14206: [12.973443103519479], 15397: [2.8443498191606618], 15398: [2.8443498191606618]}]","[[151526.139, 6577492.788], [151532.973, 6577494.496], [151539.019, 6577496.073], [151548.875, 6577498.702], [151557.55, 6577500.805], [151569.115, 6577503.433], [151579.76, 6577506.062], [151591.589, 6577508.822], [151599.868, 6577510.793], [151605.52, 6577511.187], [151613.011, 6577512.239], [151616.165, 6577512.633]]"
167,167,581,1081.6096,808.7416,22.356071,623595589809001,623596587844678,59.31270488482282,18.027910944065216,1682337633.3818598,1682337634.3798954,151589.62055384298,6577504.063566686,"[151589.62055384298, 6577504.063566686]","[14173, 14173, 14173, 14206, 14206, 14206, 15397, 15397, 15397, 15397, 15398, 15398, 15398, 15398]",15397,"[{14173: [10.66120079058114], 14206: [10.66120079058114], 15397: [2.6543480193921565], 15398: [2.6543480193921565]}]","[[151526.139, 6577492.788], [151532.973, 6577494.496], [151539.019, 6577496.073], [151548.875, 6577498.702], [151557.55, 6577500.805], [151569.115, 6577503.433], [151579.76, 6577506.062], [151591.589, 6577508.822], [151599.868, 6577510.793], [151605.52, 6577511.187], [151613.011, 6577512.239], [151616.165, 6577512.633]]"
168,168,582,1075.089,795.5052,22.35604,623595922487542,623597452809001,59.3125860833539,18.027796387947333,1682337633.7145383,1682337635.24486,151583.1017258685,6577490.826293611,"[151583.1017258685, 6577490.826293611]","[14173, 14173, 14206, 14206, 15397, 15397, 15397, 15398, 15398, 15398]",15397,"[{14173: [17.800527052704904], 14206: [17.800527052704904], 15397: [14.177976582483574], 15398: [14.177976582483574]}]","[[151526.139, 6577492.788], [151532.973, 6577494.496], [151539.019, 6577496.073], [151548.875, 6577498.702], [151557.55, 6577500.805], [151569.115, 6577503.433], [151579.76, 6577506.062], [151591.589, 6577508.822], [151599.868, 6577510.793], [151605.52, 6577511.187], [151613.011, 6577512.239], [151616.165, 6577512.633]]"
169,169,584,1068.4042,805.5675,22.479515,623597951826813,623598450844678,59.31267642572327,18.02767906476718,1682337635.7438776,1682337636.2428956,151576.4155786881,6577500.887698732,"[151576.4155786881, 6577500.887698732]","[14173, 14206, 15397, 15397, 15397, 15397, 15398, 15398, 15398, 15398]",15397,"[{14173: [5.7229373315201135], 14206: [5.7229373315201135], 15397: [2.913146654323427], 15398: [2.913146654323427]}]","[[151526.139, 6577492.788], [151532.973, 6577494.496], [151539.019, 6577496.073], [151548.875, 6577498.702], [151557.55, 6577500.805], [151569.115, 6577503.433], [151579.76, 6577506.062], [151591.589, 6577508.822], [151599.868, 6577510.793], [151605.52, 6577511.187], [151613.011, 6577512.239], [151616.165, 6577512.633]]"
170,170,586,1060.9387,804.76404,22.497662,623598617184001,623599116201813,59.312669232172965,18.027547979878182,1682337636.4092348,1682337636.9082527,151568.95018619864,6577500.0832392555,"[151568.95018619864, 6577500.0832392555]","[14173, 14206, 15397, 15397, 15397, 15398, 15398, 15398]",15397,"[{14173: [2.117781094560503], 14206: [2.117781094560503], 15397: [2.0916840835022725], 15398: [2.0916840835022725]}]","[[151526.139, 6577492.788], [151532.973, 6577494.496], [151539.019, 6577496.073], [151548.875, 6577498.702], [151557.55, 6577500.805], [151569.115, 6577503.433], [151579.76, 6577506.062], [151591.589, 6577508.822], [151599.868, 6577510.793], [151605.52, 6577511.187], [151613.011, 6577512.239], [151616.165, 6577512.633]]"
