,File_name,Count,Timestamp,timestamp_true,num_timestamp,month_no,month_name,day,day_of_week,day_of_week_name,is_weekend,hour_of_day
91,Kris_0806-1831.png,39,2023-06-08 18:31:52,2023-06-08 18:31:00,1686249060.0,6,June,8,3,Thursday,0,18
92,Kris_0806-1902.png,37,2023-06-08 19:02:11,2023-06-08 19:02:00,1686250920.0,6,June,8,3,Thursday,0,19
93,Kris_0806-1932.png,36,2023-06-08 19:32:33,2023-06-08 19:32:00,1686252720.0,6,June,8,3,Thursday,0,19
94,Kris_0806-2002.png,24,2023-06-08 20:02:54,2023-06-08 20:02:00,1686254520.0,6,June,8,3,Thursday,0,20
95,Kris_0806-2033.png,24,2023-06-08 20:33:07,2023-06-08 20:33:00,1686256380.0,6,June,8,3,Thursday,0,20
96,Kris_0806-2103.png,21,2023-06-08 21:03:19,2023-06-08 21:03:00,1686258180.0,6,June,8,3,Thursday,0,21
97,Kris_0806-2133.png,20,2023-06-08 21:33:41,2023-06-08 21:33:00,1686259980.0,6,June,8,3,Thursday,0,21
98,Kris_0806-2203.png,13,2023-06-08 22:03:52,2023-06-08 22:03:00,1686261780.0,6,June,8,3,Thursday,0,22
99,Kris_0806-2233.png,13,2023-06-08 22:34:00,2023-06-08 22:33:00,1686263580.0,6,June,8,3,Thursday,0,22
100,Kris_0906-1244.png,1,2023-06-09 12:44:49,2023-06-09 12:44:00,1686314640.0,6,June,9,4,Friday,0,12
101,Kris_0906-1315.png,0,2023-06-09 13:15:06,2023-06-09 13:15:00,1686316500.0,6,June,9,4,Friday,0,13
102,Kris_0906-1345.png,0,2023-06-09 13:45:24,2023-06-09 13:45:00,1686318300.0,6,June,9,4,Friday,0,13
103,Kris_0906-1415.png,2,2023-06-09 14:15:50,2023-06-09 14:15:00,1686320100.0,6,June,9,4,Friday,0,14
104,Kris_0906-1446.png,7,2023-06-09 14:46:18,2023-06-09 14:46:00,1686321960.0,6,June,9,4,Friday,0,14
105,Kris_0906-1516.png,5,2023-06-09 15:16:32,2023-06-09 15:16:00,1686323760.0,6,June,9,4,Friday,0,15
106,Kris_0906-1546.png,3,2023-06-09 15:46:48,2023-06-09 15:46:00,1686325560.0,6,June,9,4,Friday,0,15
107,Kris_0906-1617.png,4,2023-06-09 16:17:12,2023-06-09 16:17:00,1686327420.0,6,June,9,4,Friday,0,16
108,Kris_0906-1647.png,5,2023-06-09 16:47:31,2023-06-09 16:47:00,1686329220.0,6,June,9,4,Friday,0,16
109,Kris_0906-2103.png,7,2023-06-09 21:03:43,2023-06-09 21:03:00,1686344580.0,6,June,9,4,Friday,0,21
110,Kris_0906-2134.png,3,2023-06-09 21:34:01,2023-06-09 21:34:00,1686346440.0,6,June,9,4,Friday,0,21
111,Kris_0906-2204.png,2,2023-06-09 22:04:13,2023-06-09 22:04:00,1686348240.0,6,June,9,4,Friday,0,22
112,Kris_0906-2234.png,5,2023-06-09 22:34:36,2023-06-09 22:34:00,1686350040.0,6,June,9,4,Friday,0,22
113,Kris_0906-2304.png,8,2023-06-09 23:04:48,2023-06-09 23:04:00,1686351840.0,6,June,9,4,Friday,0,23
114,Kris_0906-2335.png,9,2023-06-09 23:35:06,2023-06-09 23:35:00,1686353700.0,6,June,9,4,Friday,0,23
115,Kris_1006-0005.png,12,2023-06-10 0:05:27,2023-06-10 00:05:00,1686355500.0,6,June,10,5,Saturday,0,0
116,Kris_1006-0035.png,14,2023-06-10 0:35:47,2023-06-10 00:35:00,1686357300.0,6,June,10,5,Saturday,0,0
117,Kris_1006-0105.png,13,2023-06-10 1:06:00,2023-06-10 01:05:00,1686359100.0,6,June,10,5,Saturday,0,1
118,Kris_1006-0136.png,11,2023-06-10 1:36:14,2023-06-10 01:36:00,1686360960.0,6,June,10,5,Saturday,0,1
119,Kris_1006-0206.png,12,2023-06-10 2:06:35,2023-06-10 02:06:00,1686362760.0,6,June,10,5,Saturday,0,2
120,Kris_1006-0236.png,9,2023-06-10 2:36:46,2023-06-10 02:36:00,1686364560.0,6,June,10,5,Saturday,0,2
121,Kris_1006-0307.png,7,2023-06-10 3:07:09,2023-06-10 03:07:00,1686366420.0,6,June,10,5,Saturday,0,3
122,Kris_1006-0337.png,4,2023-06-10 3:37:22,2023-06-10 03:37:00,1686368220.0,6,June,10,5,Saturday,0,3
123,Kris_1006-0407.png,4,2023-06-10 4:07:44,2023-06-10 04:07:00,1686370020.0,6,June,10,5,Saturday,0,4
124,Kris_1006-0437.png,4,2023-06-10 4:37:55,2023-06-10 04:37:00,1686371820.0,6,June,10,5,Saturday,0,4
125,Kris_1006-0508.png,4,2023-06-10 5:08:16,2023-06-10 05:08:00,1686373680.0,6,June,10,5,Saturday,0,5
126,Kris_1006-0538.png,4,2023-06-10 5:38:27,2023-06-10 05:38:00,1686375480.0,6,June,10,5,Saturday,0,5
127,Kris_1006-0608.png,5,2023-06-10 6:08:39,2023-06-10 06:08:00,1686377280.0,6,June,10,5,Saturday,0,6
128,Kris_1006-0638.png,4,2023-06-10 6:38:51,2023-06-10 06:38:00,1686379080.0,6,June,10,5,Saturday,0,6
129,Kris_1006-0709.png,4,2023-06-10 7:09:05,2023-06-10 07:09:00,1686380940.0,6,June,10,5,Saturday,0,7
130,Kris_1006-0739.png,5,2023-06-10 7:39:17,2023-06-10 07:39:00,1686382740.0,6,June,10,5,Saturday,0,7
131,Kris_1006-0809.png,8,2023-06-10 8:09:41,2023-06-10 08:09:00,1686384540.0,6,June,10,5,Saturday,0,8
132,Kris_1006-0840.png,12,2023-06-10 8:40:03,2023-06-10 08:40:00,1686386400.0,6,June,10,5,Saturday,0,8
133,Kris_1006-0910.png,10,2023-06-10 9:10:15,2023-06-10 09:10:00,1686388200.0,6,June,10,5,Saturday,0,9
134,Kris_1006-0940.png,9,2023-06-10 9:40:28,2023-06-10 09:40:00,1686390000.0,6,June,10,5,Saturday,0,9
135,Kris_1006-1010.png,21,2023-06-10 10:10:39,2023-06-10 10:10:00,1686391800.0,6,June,10,5,Saturday,0,10
136,Kris_1006-1040.png,23,2023-06-10 10:40:51,2023-06-10 10:40:00,1686393600.0,6,June,10,5,Saturday,0,10
137,Kris_1006-1111.png,23,2023-06-10 11:11:14,2023-06-10 11:11:00,1686395460.0,6,June,10,5,Saturday,0,11
138,Kris_1006-1141.png,22,2023-06-10 11:41:26,2023-06-10 11:41:00,1686397260.0,6,June,10,5,Saturday,0,11
139,Kris_1006-1211.png,20,2023-06-10 12:11:47,2023-06-10 12:11:00,1686399060.0,6,June,10,5,Saturday,0,12
140,Kris_1006-1241.png,29,2023-06-10 12:41:59,2023-06-10 12:41:00,1686400860.0,6,June,10,5,Saturday,0,12
141,Kris_1006-1312.png,33,2023-06-10 13:12:10,2023-06-10 13:12:00,1686402720.0,6,June,10,5,Saturday,0,13
142,Kris_1006-1342.png,24,2023-06-10 13:42:22,2023-06-10 13:42:00,1686404520.0,6,June,10,5,Saturday,0,13
143,Kris_1006-1412.png,26,2023-06-10 14:12:34,2023-06-10 14:12:00,1686406320.0,6,June,10,5,Saturday,0,14
144,Kris_1006-1442.png,32,2023-06-10 14:42:58,2023-06-10 14:42:00,1686408120.0,6,June,10,5,Saturday,0,14
145,Kris_1006-1513.png,27,2023-06-10 15:13:11,2023-06-10 15:13:00,1686409980.0,6,June,10,5,Saturday,0,15
146,Kris_1006-1543.png,20,2023-06-10 15:43:22,2023-06-10 15:43:00,1686411780.0,6,June,10,5,Saturday,0,15
147,Kris_1006-1613.png,29,2023-06-10 16:13:36,2023-06-10 16:13:00,1686413580.0,6,June,10,5,Saturday,0,16
148,Kris_1006-1643.png,25,2023-06-10 16:43:55,2023-06-10 16:43:00,1686415380.0,6,June,10,5,Saturday,0,16
149,Kris_1006-1714.png,26,2023-06-10 17:14:17,2023-06-10 17:14:00,1686417240.0,6,June,10,5,Saturday,0,17
150,Kris_1006-1744.png,34,2023-06-10 17:44:28,2023-06-10 17:44:00,1686419040.0,6,June,10,5,Saturday,0,17
151,Kris_1006-1814.png,34,2023-06-10 18:14:40,2023-06-10 18:14:00,1686420840.0,6,June,10,5,Saturday,0,18
152,Kris_1006-1844.png,33,2023-06-10 18:44:51,2023-06-10 18:44:00,1686422640.0,6,June,10,5,Saturday,0,18
153,Kris_1006-1915.png,49,2023-06-10 19:15:03,2023-06-10 19:15:00,1686424500.0,6,June,10,5,Saturday,0,19
154,Kris_1006-1945.png,45,2023-06-10 19:45:14,2023-06-10 19:45:00,1686426300.0,6,June,10,5,Saturday,0,19
155,Kris_1006-2015.png,37,2023-06-10 20:15:26,2023-06-10 20:15:00,1686428100.0,6,June,10,5,Saturday,0,20
156,Kris_1006-2045.png,37,2023-06-10 20:45:48,2023-06-10 20:45:00,1686429900.0,6,June,10,5,Saturday,0,20
157,Kris_1006-2115.png,30,2023-06-10 21:15:59,2023-06-10 21:15:00,1686431700.0,6,June,10,5,Saturday,0,21
158,Kris_1006-2146.png,37,2023-06-10 21:46:11,2023-06-10 21:46:00,1686433560.0,6,June,10,5,Saturday,0,21
159,Kris_1006-2216.png,32,2023-06-10 22:16:22,2023-06-10 22:16:00,1686435360.0,6,June,10,5,Saturday,0,22
160,Kris_1006-2246.png,39,2023-06-10 22:46:36,2023-06-10 22:46:00,1686437160.0,6,June,10,5,Saturday,0,22
161,Kris_1006-2316.png,42,2023-06-10 23:16:48,2023-06-10 23:16:00,1686438960.0,6,June,10,5,Saturday,0,23
162,Kris_1006-2346.png,42,2023-06-10 23:46:59,2023-06-10 23:46:00,1686440760.0,6,June,10,5,Saturday,0,23
163,Kris_1106-0017.png,37,2023-06-11 0:17:23,2023-06-11 00:17:00,1686442620.0,6,June,11,6,Sunday,0,0
164,Kris_1106-0047.png,37,2023-06-11 0:47:35,2023-06-11 00:47:00,1686444420.0,6,June,11,6,Sunday,0,0
165,Kris_1106-0117.png,35,2023-06-11 1:18:00,2023-06-11 01:17:00,1686446220.0,6,June,11,6,Sunday,0,1
166,Kris_1106-0148.png,33,2023-06-11 1:48:11,2023-06-11 01:48:00,1686448080.0,6,June,11,6,Sunday,0,1
167,Kris_1106-0218.png,32,2023-06-11 2:18:23,2023-06-11 02:18:00,1686449880.0,6,June,11,6,Sunday,0,2
168,Kris_1106-0248.png,32,2023-06-11 2:48:40,2023-06-11 02:48:00,1686451680.0,6,June,11,6,Sunday,0,2
169,Kris_1106-0319.png,23,2023-06-11 3:19:01,2023-06-11 03:19:00,1686453540.0,6,June,11,6,Sunday,0,3
170,Kris_1106-0349.png,22,2023-06-11 3:49:18,2023-06-11 03:49:00,1686455340.0,6,June,11,6,Sunday,0,3
171,Kris_1106-0419.png,23,2023-06-11 4:19:43,2023-06-11 04:19:00,1686457140.0,6,June,11,6,Sunday,0,4
172,Kris_1106-0449.png,23,2023-06-11 4:49:54,2023-06-11 04:49:00,1686458940.0,6,June,11,6,Sunday,0,4
173,Kris_1106-0520.png,25,2023-06-11 5:20:06,2023-06-11 05:20:00,1686460800.0,6,June,11,6,Sunday,0,5
174,Kris_1106-0550.png,24,2023-06-11 5:50:24,2023-06-11 05:50:00,1686462600.0,6,June,11,6,Sunday,0,5
175,Kris_1106-0620.png,20,2023-06-11 6:20:37,2023-06-11 06:20:00,1686464400.0,6,June,11,6,Sunday,0,6
176,Kris_1106-0650.png,24,2023-06-11 6:50:55,2023-06-11 06:50:00,1686466200.0,6,June,11,6,Sunday,0,6
