,image name,car_count,timestamp_true,Count,num_timestamp,month_no,month_name,day,day_of_week,day_of_week_name,is_weekend,hour_of_day
911,Kris_1906-2034.png,21,2023-06-19 20:34:00,21,1687206840.0,6,June,19,0,Monday,0,20
912,Kris_2506-2137.png,10,2023-06-25 21:37:00,10,1687729020.0,6,June,25,6,Sunday,0,21
913,Kris_0906-2304.png,5,2023-06-09 23:04:00,5,1686351840.0,6,June,9,4,Friday,0,23
914,Kris_0908-1309.png,28,2023-08-09 13:09:00,28,1691586540.0,8,August,9,2,Wednesday,0,13
915,Kris_0508-2144.png,0,2023-08-05 21:44:00,0,1691271840.0,8,August,5,5,Saturday,0,21
916,Kris_1006-0005.png,5,2023-06-10 00:05:00,5,1686355500.0,6,June,10,5,Saturday,0,0
917,Kris_0808-0832.png,28,2023-08-08 08:32:00,28,1691483520.0,8,August,8,1,Tuesday,0,8
918,Kris_0208-1802.png,1,2023-08-02 18:02:00,1,1690999320.0,8,August,2,2,Wednesday,0,18
919,Kris_1306-0639.png,17,2023-06-13 06:39:00,17,1686638340.0,6,June,13,1,Tuesday,0,6
920,Kris_0908-1440.png,27,2023-08-09 14:40:00,27,1691592000.0,8,August,9,2,Wednesday,0,14
921,Kris_1106-0349.png,19,2023-06-11 03:49:00,19,1686455340.0,6,June,11,6,Sunday,0,3
922,Kris_0908-2116.png,13,2023-08-09 21:16:00,13,1691615760.0,8,August,9,2,Wednesday,0,21
923,Kris_1306-1011.png,25,2023-06-13 10:11:00,25,1686651060.0,6,June,13,1,Tuesday,0,10
924,Kris_0408-1042.png,2,2023-08-04 10:42:00,2,1691145720.0,8,August,4,4,Friday,0,10
925,Kris_0908-0337.png,6,2023-08-09 03:37:00,6,1691552220.0,8,August,9,2,Wednesday,0,3
926,Kris_0606-2338.png,5,2023-06-06 23:38:00,5,1686094680.0,6,June,6,1,Tuesday,0,23
927,Kris_0408-0541.png,0,2023-08-04 05:41:00,0,1691127660.0,8,August,4,4,Friday,0,5
928,Kris_1106-1856.png,14,2023-06-11 18:56:00,14,1686509760.0,6,June,11,6,Sunday,0,18
929,Kris_0608-0717.png,5,2023-08-06 07:17:00,5,1691306220.0,8,August,6,6,Sunday,0,7
930,Kris_1306-0005.png,11,2023-06-13 00:05:00,11,1686614700.0,6,June,13,1,Tuesday,0,0
931,Kris_1308-1821.png,0,2023-08-13 18:21:00,0,1691950860.0,8,August,13,6,Sunday,0,18
932,Kris_1108-0154.png,10,2023-08-11 01:54:00,10,1691718840.0,8,August,11,4,Friday,0,1
933,Kris_0808-1604.png,23,2023-08-08 16:04:00,23,1691510640.0,8,August,8,1,Tuesday,0,16
934,Kris_1806-0134.png,0,2023-06-18 01:34:00,0,1687052040.0,6,June,18,6,Sunday,0,1
935,Kris_0806-0625.png,17,2023-06-08 06:25:00,17,1686205500.0,6,June,8,3,Thursday,0,6
936,Kris_2506-0242.png,11,2023-06-25 02:42:00,11,1687660920.0,6,June,25,6,Sunday,0,2
937,Kris_2606-1422.png,28,2023-06-26 14:22:00,28,1687789320.0,6,June,26,0,Monday,0,14
938,Kris_1906-2326.png,3,2023-06-19 23:26:00,3,1687217160.0,6,June,19,0,Monday,0,23
939,Kris_0308-1908.png,1,2023-08-03 19:08:00,1,1691089680.0,8,August,3,3,Thursday,0,19
940,Kris_1006-2246.png,9,2023-06-10 22:46:00,9,1686437160.0,6,June,10,5,Saturday,0,22
941,Kris_0808-0932.png,28,2023-08-08 09:32:00,28,1691487120.0,8,August,8,1,Tuesday,0,9
942,Kris_2606-0747.png,17,2023-06-26 07:47:00,17,1687765620.0,6,June,26,0,Monday,0,7
943,Kris_0608-0416.png,2,2023-08-06 04:16:00,2,1691295360.0,8,August,6,6,Sunday,0,4
944,Kris_1706-1629.png,28,2023-06-17 16:29:00,28,1687019340.0,6,June,17,5,Saturday,0,16
945,Kris_1008-1952.png,30,2023-08-10 19:52:00,30,1691697120.0,8,August,10,3,Thursday,0,19
946,Kris_2606-0050.png,6,2023-06-26 00:50:00,6,1687740600.0,6,June,26,0,Monday,0,0
947,Kris_0408-0140.png,3,2023-08-04 01:40:00,3,1691113200.0,8,August,4,4,Friday,0,1
948,Kris_2406-2032.png,4,2023-06-24 20:32:00,4,1687638720.0,6,June,24,5,Saturday,0,20
949,Kris_1306-0136.png,14,2023-06-13 01:36:00,14,1686620160.0,6,June,13,1,Tuesday,0,1
950,Kris_0906-1415.png,5,2023-06-09 14:15:00,5,1686320100.0,6,June,9,4,Friday,0,14
951,Kris_1406-1056.png,19,2023-06-14 10:56:00,19,1686740160.0,6,June,14,2,Wednesday,0,10
952,Kris_1906-1622.png,32,2023-06-19 16:22:00,32,1687191720.0,6,June,19,0,Monday,0,16
953,Kris_1206-2304.png,10,2023-06-12 23:04:00,10,1686611040.0,6,June,12,0,Monday,0,23
954,Kris_0808-0501.png,12,2023-08-08 05:01:00,12,1691470860.0,8,August,8,1,Tuesday,0,5
955,Kris_1106-1656.png,17,2023-06-11 16:56:00,17,1686502560.0,6,June,11,6,Sunday,0,16
956,Kris_1008-0017.png,11,2023-08-10 00:17:00,11,1691626620.0,8,August,10,3,Thursday,0,0
957,Kris_0808-0330.png,1,2023-08-08 03:30:00,1,1691465400.0,8,August,8,1,Tuesday,0,3
958,Kris_2506-2230.png,11,2023-06-25 22:30:00,11,1687732200.0,6,June,25,6,Sunday,0,22
959,Kris_1008-2123.png,16,2023-08-10 21:23:00,16,1691702580.0,8,August,10,3,Thursday,0,21
960,Kris_0608-0045.png,3,2023-08-06 00:45:00,3,1691282700.0,8,August,6,6,Sunday,0,0
961,Kris_1006-1342.png,24,2023-06-10 13:42:00,24,1686404520.0,6,June,10,5,Saturday,0,13
962,Kris_0608-1318.png,5,2023-08-06 13:18:00,5,1691327880.0,8,August,6,6,Sunday,0,13
963,Kris_1206-1252.png,24,2023-06-12 12:52:00,24,1686574320.0,6,June,12,0,Monday,0,12
964,Kris_1006-1111.png,12,2023-06-10 11:11:00,12,1686395460.0,6,June,10,5,Saturday,0,11
965,Kris_0308-0805.png,0,2023-08-03 08:05:00,0,1691049900.0,8,August,3,3,Thursday,0,8
966,Kris_0806-2233.png,5,2023-06-08 22:33:00,5,1686263580.0,6,June,8,3,Thursday,0,22
967,Kris_0706-0712.png,13,2023-06-07 07:12:00,13,1686121920.0,6,June,7,2,Wednesday,0,7
